strategy,data_name,coverage,mean_width,cwc,mwi,total_time,noise_std,num_samples,noise_type,layer_size,ssc
jackknife_plus,cube,0.933333333,0.86048183,0.908432375,3747.797541,22.2431016,0.2,100,normal,"(200, 1000, 1000, 1000)",[[0.91666667 1.         0.91666667 0.91666667 0.91666667]]
jackknife_plus,cube,0.953333333,2.439088691,0.77593298,1161.038874,9.641969681,0.5,100,normal,"(200, 1000, 1000, 1000)",[[0.96666667 1.         0.98333333 0.95       0.86666667]]
jackknife_plus,cube,0.93,3.875208631,0.695515283,796.4857498,20.99275994,1.0,100,normal,"(200, 1000, 1000, 1000)",[[0.93333333 0.96666667 0.91666667 0.93333333 0.9       ]]
jackknife_plus_ab,cube,0.95,0.185583247,0.978389516,3719.407016,272.1105807,0.0,100,normal,"(200, 1000, 1000, 1000)",[[1.   1.   1.   1.   0.75]]
jackknife_plus_ab,cube,0.896666667,0.699423989,0.925572053,4055.894205,206.2781217,0.2,100,normal,"(200, 1000, 1000, 1000)",[[0.93333333 0.9        0.88333333 0.9        0.86666667]]
jackknife_plus_ab,cube,0.863333333,1.782724381,0.836230413,1948.266449,157.8357687,0.5,100,normal,"(200, 1000, 1000, 1000)",[[0.93333333 0.85       0.9        0.85       0.78333333]]
jackknife_plus_ab,cube,0.883333333,3.245756963,0.744973173,1320.614035,153.1364989,1.0,100,normal,"(200, 1000, 1000, 1000)",[[0.9        0.88333333 0.93333333 0.81666667 0.88333333]]
cqr,cube,0.903333333,0.928775734,0.891859726,2454.427816,0.526568174,0.0,100,normal,"(200, 1000, 1000, 1000)",[[0.88333333 0.93333333 0.81666667 0.93333333 0.95      ]]
cqr,cube,0.913333333,1.431518873,0.847667361,2584.729261,0.039964199,0.2,100,normal,"(200, 1000, 1000, 1000)",[[0.8        0.98333333 0.98333333 0.91666667 0.88333333]]
cqr,cube,0.9,2.238520616,0.794360203,1341.715056,0.040968418,0.5,100,normal,"(200, 1000, 1000, 1000)",[[0.86666667 0.96666667 0.9        0.95       0.81666667]]
cqr,cube,0.94,4.547596237,0.642683834,738.5536651,0.040998936,1.0,100,normal,"(200, 1000, 1000, 1000)",[[0.85       0.98333333 0.91666667 0.98333333 0.96666667]]
split,cube,0.996666667,10.06621761,0.174141387,74.33127774,4.046137571,4.0,100,student,"(200, 1000, 1000, 1000)",999
split,cube,0.936666667,5.266255037,0.69502701,1108.557685,3.976360083,5.0,100,student,"(200, 1000, 1000, 1000)",999
split,cube,0.893333333,3.589475383,0.761516272,2356.809754,5.482563019,10.0,100,student,"(200, 1000, 1000, 1000)",999
split,cube,0.516666667,1.445965116,0.842232881,3327.600507,13.8644681,1000.0,100,student,"(200, 1000, 1000, 1000)",999
jackknife_plus,cube,0.953333333,5.557196138,0.54407256,455.7384255,12.07022595,4.0,100,student,"(200, 1000, 1000, 1000)",[[0.93333333 0.95       0.95       0.93333333 1.        ]]
jackknife_plus,cube,0.92,5.304847526,0.692792752,977.9803992,8.069253922,5.0,100,student,"(200, 1000, 1000, 1000)",[[0.93333333 0.91666667 0.96666667 0.88333333 0.9       ]]
jackknife_plus,cube,0.91,3.696113535,0.754431223,2150.051338,14.85223389,10.0,100,student,"(200, 1000, 1000, 1000)",[[0.91666667 0.91666667 0.88333333 0.93333333 0.9       ]]
jackknife_plus,cube,0.926666667,4.062028648,0.557145354,549.4791763,9.428302765,1000.0,100,student,"(200, 1000, 1000, 1000)",[[0.86666667 0.91666667 0.96666667 0.98333333 0.9       ]]
jackknife_plus_ab,cube,0.863333333,4.105268634,0.663192881,1229.977476,193.9318776,4.0,100,student,"(200, 1000, 1000, 1000)",[[0.93333333 0.81666667 0.86666667 0.88333333 0.81666667]]
jackknife_plus_ab,cube,0.923333333,4.872754793,0.717815394,1104.601058,116.6031539,5.0,100,student,"(200, 1000, 1000, 1000)",[[0.91666667 0.91666667 0.96666667 0.95       0.86666667]]
jackknife_plus_ab,cube,0.883333333,3.486191625,0.768378235,2065.796222,151.3831789,10.0,100,student,"(200, 1000, 1000, 1000)",[[0.98333333 0.86666667 0.86666667 0.9        0.8       ]]
jackknife_plus_ab,cube,0.886666667,3.533374856,0.614781024,921.3177513,200.7581463,1000.0,100,student,"(200, 1000, 1000, 1000)",[[0.86666667 0.88333333 0.9        0.86666667 0.91666667]]
cqr,cube,0.873333333,5.025439168,0.587700325,885.5856762,0.042967558,4.0,100,student,"(200, 1000, 1000, 1000)",[[0.85       0.81666667 0.78333333 0.93333333 0.98333333]]
cqr,cube,0.913333333,5.051177734,0.707483077,1100.979769,0.046000719,5.0,100,student,"(200, 1000, 1000, 1000)",[[0.8        0.95       0.98333333 0.96666667 0.86666667]]
cqr,cube,0.883333333,4.107157265,0.727121471,1591.24333,0.04296279,10.0,100,student,"(200, 1000, 1000, 1000)",[[0.9        0.91666667 0.85       0.86666667 0.88333333]]
cqr,cube,0.896666667,4.182994603,0.543957681,667.5052545,0.04096818,1000.0,100,student,"(200, 1000, 1000, 1000)",[[0.8        0.85       0.91666667 0.98333333 0.93333333]]
split,cube,0.76,0.794883098,0.915526146,2901.028249,0.932837009,0.0,100,normal,"(400, 2000)",999
split,cube,0.863333333,0.63573759,0.890499629,3407.587101,2.65138483,0.2,100,normal,"(400, 2000)",999
split,cube,0.92,2.070470746,0.74446007,2229.309833,1.697470903,0.5,100,normal,"(400, 2000)",999
split,cube,0.803333333,2.635318934,0.749960607,1973.90878,3.183137178,1.0,100,normal,"(400, 2000)",999
jackknife_plus,cube,0.94,0.967183883,0.897235787,2684.594867,3.734022379,0.0,100,normal,"(400, 2000)",[[1.  1.  1.  1.  0.7]]
jackknife_plus,cube,0.973333333,1.550604766,0.732920548,1304.796356,4.422997236,0.2,100,normal,"(400, 2000)",[[0.98333333 1.         1.         0.96666667 0.91666667]]
jackknife_plus,cube,0.93,2.284120614,0.718090835,1491.054641,5.895269394,0.5,100,normal,"(400, 2000)",[[0.96666667 0.93333333 0.86666667 0.91666667 0.96666667]]
jackknife_plus,cube,0.893333333,3.378530924,0.679453514,1272.957707,6.839677095,1.0,100,normal,"(400, 2000)",[[0.9        0.88333333 0.91666667 0.9        0.86666667]]
jackknife_plus_ab,cube,0.91,0.332103112,0.964714123,4222.174421,98.48776484,0.0,100,normal,"(400, 2000)",[[1.   1.   1.   1.   0.55]]
jackknife_plus_ab,cube,0.906666667,0.84375479,0.854671993,2714.45011,77.52034664,0.2,100,normal,"(400, 2000)",[[0.96666667 0.9        0.91666667 0.91666667 0.83333333]]
jackknife_plus_ab,cube,0.903333333,1.906194089,0.764735554,2141.684481,69.76427913,0.5,100,normal,"(400, 2000)",[[0.95       0.88333333 0.86666667 0.93333333 0.88333333]]
jackknife_plus_ab,cube,0.86,3.081288581,0.707654013,1355.911144,62.76787591,1.0,100,normal,"(400, 2000)",[[0.86666667 0.83333333 0.76666667 0.96666667 0.86666667]]
cqr,cube,0.89,1.028732461,0.89069763,2996.886286,0.045968771,0.0,100,normal,"(400, 2000)",[[0.98333333 0.86666667 0.9        0.98333333 0.71666667]]
cqr,cube,0.92,1.568404641,0.729858355,2015.511908,0.040968418,0.2,100,normal,"(400, 2000)",[[0.85       0.9        0.93333333 0.93333333 0.98333333]]
cqr,cube,0.87,2.329459647,0.71249505,1918.136185,0.038967371,0.5,100,normal,"(400, 2000)",[[0.83333333 0.8        0.93333333 0.91666667 0.86666667]]
cqr,cube,0.91,3.774187919,0.641914547,811.0464261,0.039966106,1.0,100,normal,"(400, 2000)",[[0.85       0.86666667 0.96666667 0.88333333 0.98333333]]
split,cube,0.886666667,4.648249845,0.744946894,1703.349431,1.276974201,4.0,100,student,"(400, 2000)",999
split,cube,0.973333333,6.260175264,0.397877508,251.7708673,0.893972397,5.0,100,student,"(400, 2000)",999
split,cube,0.836666667,3.484564101,0.566157473,803.9370336,2.198987484,10.0,100,student,"(400, 2000)",999
split,cube,0.963333333,5.67331082,0.384135619,358.329291,0.904196739,1000.0,100,student,"(400, 2000)",999
jackknife_plus,cube,0.936666667,5.79644984,0.68194351,1066.182573,4.051275492,4.0,100,student,"(400, 2000)",[[0.93333333 0.95       0.91666667 0.96666667 0.91666667]]
jackknife_plus,cube,0.913333333,4.382112126,0.578516666,785.4727892,3.336335659,5.0,100,student,"(400, 2000)",[[0.95       0.91666667 1.         0.88333333 0.81666667]]
jackknife_plus,cube,0.98,5.265116633,0.344472604,321.7820221,4.476126671,10.0,100,student,"(400, 2000)",[[0.95       0.98333333 0.98333333 1.         0.98333333]]
jackknife_plus,cube,0.923333333,3.763581483,0.591446356,1032.982516,3.601550341,1000.0,100,student,"(400, 2000)",[[0.93333333 0.95       0.93333333 0.96666667 0.83333333]]
jackknife_plus_ab,cube,0.89,4.975663399,0.726981525,1366.109897,70.51044464,4.0,100,student,"(400, 2000)",[[0.88333333 0.88333333 0.86666667 0.93333333 0.88333333]]
jackknife_plus_ab,cube,0.903333333,4.094141374,0.606214557,918.4536921,74.23658848,5.0,100,student,"(400, 2000)",[[0.83333333 0.93333333 0.95       0.9        0.9       ]]
jackknife_plus_ab,cube,0.976666667,4.712105324,0.413324195,540.3549714,98.18203735,10.0,100,student,"(400, 2000)",[[0.95       1.         0.98333333 0.96666667 0.98333333]]
jackknife_plus_ab,cube,0.916666667,3.583239852,0.611023385,1267.655621,56.57573652,1000.0,100,student,"(400, 2000)",[[0.93333333 0.96666667 0.96666667 0.95       0.76666667]]
cqr,cube,0.876666667,5.009305766,0.725135221,1481.477574,0.046007156,4.0,100,student,"(400, 2000)",[[0.85       0.81666667 0.88333333 0.85       0.98333333]]
cqr,cube,0.903333333,4.644357471,0.553293306,850.2138643,0.043965578,5.0,100,student,"(400, 2000)",[[0.8        0.95       0.93333333 0.9        0.93333333]]
cqr,cube,0.896666667,4.666002274,0.419066609,574.9837612,0.040997505,10.0,100,student,"(400, 2000)",[[0.86666667 0.88333333 0.9        0.91666667 0.91666667]]
cqr,cube,0.92,4.208048373,0.543197625,940.1137832,0.042001247,1000.0,100,student,"(400, 2000)",[[0.91666667 0.91666667 0.93333333 0.85       0.98333333]]
split,cube,0.843333333,0.437541817,0.939084735,3251.394461,29.905406,0.0,100,normal,"(400, 2000, 2000, 2000)",999
split,cube,0.933333333,0.743554432,0.908953839,3846.800524,34.06922197,0.2,100,normal,"(400, 2000, 2000, 2000)",999
split,cube,1.0,4.770866533,0.403972307,775.7162132,19.96193552,0.5,100,normal,"(400, 2000, 2000, 2000)",999
split,cube,0.993333333,6.005807312,0.424797515,445.933462,20.48682523,1.0,100,normal,"(400, 2000, 2000, 2000)",999
jackknife_plus,cube,0.983333333,0.530075379,0.926199288,2957.194795,120.8893783,0.0,100,normal,"(400, 2000, 2000, 2000)",[[1.         1.         0.91666667 1.         1.        ]]
jackknife_plus,cube,0.966666667,1.425447036,0.825456264,2196.531804,53.25603485,0.2,100,normal,"(400, 2000, 2000, 2000)",[[1.         0.95       0.96666667 1.         0.91666667]]
jackknife_plus,cube,0.933333333,2.224506825,0.722091888,1994.870868,51.28826237,0.5,100,normal,"(400, 2000, 2000, 2000)",[[0.98333333 0.95       0.93333333 0.88333333 0.91666667]]
jackknife_plus,cube,0.953333333,4.258633044,0.592132991,731.8766216,39.74575162,1.0,100,normal,"(400, 2000, 2000, 2000)",[[0.93333333 0.96666667 0.98333333 0.91666667 0.96666667]]
jackknife_plus_ab,cube,0.926666667,0.147793403,0.97942429,4148.11029,907.2616537,0.0,100,normal,"(400, 2000, 2000, 2000)",[[1.         1.         1.         1.         0.63333333]]
jackknife_plus_ab,cube,0.903333333,0.751263656,0.908010876,3793.746497,688.3996353,0.2,100,normal,"(400, 2000, 2000, 2000)",[[0.85       0.9        0.91666667 0.95       0.9       ]]
jackknife_plus_ab,cube,0.9,1.737502256,0.782934099,2302.738871,523.2168353,0.5,100,normal,"(400, 2000, 2000, 2000)",[[0.91666667 0.85       0.95       0.86666667 0.91666667]]
jackknife_plus_ab,cube,0.896666667,3.262919077,0.687497944,1496.591927,553.4033632,1.0,100,normal,"(400, 2000, 2000, 2000)",[[0.93333333 0.9        0.91666667 0.9        0.83333333]]
cqr,cube,0.906666667,0.850798813,0.881556266,2577.112944,0.048784971,0.0,100,normal,"(400, 2000, 2000, 2000)",[[0.83333333 1.         0.93333333 0.83333333 0.93333333]]
cqr,cube,0.923333333,1.448159183,0.822678477,2364.171707,0.04100132,0.2,100,normal,"(400, 2000, 2000, 2000)",[[0.91666667 1.         0.95       0.96666667 0.78333333]]
cqr,cube,0.91,2.79505759,0.650813802,1426.886347,0.040966749,0.5,100,normal,"(400, 2000, 2000, 2000)",[[0.81666667 0.86666667 0.95       0.91666667 1.        ]]
cqr,cube,0.906666667,3.746149551,0.641217121,1133.236652,0.042970181,1.0,100,normal,"(400, 2000, 2000, 2000)",[[0.86666667 0.86666667 0.93333333 0.95       0.91666667]]
split,cube,0.896666667,4.632093546,0.67283574,1294.500564,24.88555837,4.0,100,student,"(400, 2000, 2000, 2000)",999
split,cube,0.98,7.770561158,0.234940114,383.1289507,15.95758319,5.0,100,student,"(400, 2000, 2000, 2000)",999
split,cube,0.99,6.393858374,0.538897181,426.3695674,12.2727139,10.0,100,student,"(400, 2000, 2000, 2000)",999
split,cube,0.916666667,3.80225708,0.606759111,1165.396484,13.71873283,1000.0,100,student,"(400, 2000, 2000, 2000)",999
jackknife_plus,cube,0.913333333,5.283607597,0.62681927,750.7970862,41.87951088,4.0,100,student,"(400, 2000, 2000, 2000)",[[0.93333333 0.91666667 0.91666667 0.91666667 0.88333333]]
jackknife_plus,cube,0.936666667,5.250968302,0.483010006,834.7486033,48.47445965,5.0,100,student,"(400, 2000, 2000, 2000)",[[0.91666667 0.95       0.93333333 0.93333333 0.95      ]]
jackknife_plus,cube,0.95,4.395216511,0.683033571,859.7163258,41.28748035,10.0,100,student,"(400, 2000, 2000, 2000)",[[0.98333333 0.91666667 0.93333333 0.95       0.96666667]]
jackknife_plus,cube,0.923333333,3.877316463,0.59899609,1028.354326,41.24594665,1000.0,100,student,"(400, 2000, 2000, 2000)",[[0.86666667 0.98333333 0.95       0.91666667 0.9       ]]
jackknife_plus_ab,cube,0.88,4.286111125,0.697272168,1393.159974,535.4866719,4.0,100,student,"(400, 2000, 2000, 2000)",[[0.81666667 0.88333333 0.91666667 0.9        0.88333333]]
jackknife_plus_ab,cube,0.906666667,4.087332779,0.59757753,1375.865357,567.0408297,5.0,100,student,"(400, 2000, 2000, 2000)",[[0.91666667 0.81666667 0.93333333 0.88333333 0.98333333]]
jackknife_plus_ab,cube,0.83,2.966918532,0.786034333,2036.730546,557.2934012,10.0,100,student,"(400, 2000, 2000, 2000)",[[0.78333333 0.8        0.85       0.83333333 0.88333333]]
jackknife_plus_ab,cube,0.88,3.324802299,0.656138809,1694.164715,451.4917319,1000.0,100,student,"(400, 2000, 2000, 2000)",[[0.86666667 0.83333333 0.85       0.88333333 0.96666667]]
cqr,cube,0.89,5.143878203,0.63668839,1056.299031,0.053002119,4.0,100,student,"(400, 2000, 2000, 2000)",[[0.83333333 0.83333333 0.93333333 0.91666667 0.93333333]]
cqr,cube,0.89,4.600274517,0.547075309,1276.664644,0.050278902,5.0,100,student,"(400, 2000, 2000, 2000)",[[0.75       0.93333333 0.86666667 0.9        1.        ]]
cqr,cube,0.896666667,4.14683722,0.700947352,983.8061464,0.055999517,10.0,100,student,"(400, 2000, 2000, 2000)",[[0.9        0.81666667 0.86666667 0.96666667 0.93333333]]
cqr,cube,0.873333333,4.342241186,0.550912128,1061.52265,0.04851222,1000.0,100,student,"(400, 2000, 2000, 2000)",[[0.7        0.81666667 0.9        1.         0.95      ]]
split,cube,0.893333333,0.051805311,0.995659117,5815.751272,13.97535276,0.0,300,normal,"(200, 1000, 1000, 1000)",999
split,cube,0.933333333,1.138705988,0.829753491,2908.257223,10.41622996,0.2,300,normal,"(200, 1000, 1000, 1000)",999
split,cube,0.936666667,1.878654209,0.840914811,2523.258211,8.547497988,0.5,300,normal,"(200, 1000, 1000, 1000)",999
split,cube,0.87,3.023754395,0.654573815,2248.255845,11.22594285,1.0,300,normal,"(200, 1000, 1000, 1000)",999
jackknife_plus,cube,0.976666667,0.11012936,0.990766285,5641.641235,41.02224255,0.0,300,normal,"(200, 1000, 1000, 1000)",[[1.         1.         0.98333333 0.98333333 0.91666667]]
jackknife_plus,cube,0.926666667,0.824679403,0.876703258,2996.656976,48.30947304,0.2,300,normal,"(200, 1000, 1000, 1000)",[[0.96666667 0.91666667 0.91666667 0.9        0.93333333]]
jackknife_plus,cube,0.94,1.893187707,0.839683904,2467.40664,31.56567049,0.5,300,normal,"(200, 1000, 1000, 1000)",[[0.98333333 0.96666667 0.91666667 0.95       0.88333333]]
jackknife_plus,cube,0.923333333,3.489136002,0.601410129,2093.370725,32.26619458,1.0,300,normal,"(200, 1000, 1000, 1000)",[[0.93333333 0.9        0.93333333 0.9        0.95      ]]
jackknife_plus_ab,cube,0.926666667,0.033816357,0.997165771,5861.880078,489.1623099,0.0,300,normal,"(200, 1000, 1000, 1000)",[[1.         1.         1.         0.85       0.78333333]]
jackknife_plus_ab,cube,0.88,0.666834884,0.90030253,3271.442948,387.4685595,0.2,300,normal,"(200, 1000, 1000, 1000)",[[0.91666667 0.83333333 0.93333333 0.88333333 0.83333333]]
jackknife_plus_ab,cube,0.906666667,1.737346743,0.852881791,2611.694997,356.5109596,0.5,300,normal,"(200, 1000, 1000, 1000)",[[0.93333333 0.96666667 0.93333333 0.85       0.85      ]]
jackknife_plus_ab,cube,0.903333333,3.183881461,0.63628191,2319.698158,304.85552,1.0,300,normal,"(200, 1000, 1000, 1000)",[[0.93333333 0.86666667 0.86666667 0.91666667 0.93333333]]
cqr,cube,0.88,0.552614775,0.95369526,4118.271147,0.059001446,0.0,300,normal,"(200, 1000, 1000, 1000)",[[1.         0.86666667 0.86666667 0.88333333 0.78333333]]
cqr,cube,0.903333333,1.003173555,0.850017579,2555.624836,0.059883356,0.2,300,normal,"(200, 1000, 1000, 1000)",[[0.88333333 0.88333333 0.86666667 0.98333333 0.9       ]]
cqr,cube,0.926666667,2.127432311,0.819848879,2054.311808,0.0660007,0.5,300,normal,"(200, 1000, 1000, 1000)",[[0.8        0.93333333 0.96666667 0.96666667 0.96666667]]
cqr,cube,0.9,3.696288475,0.577745913,1655.242001,0.071205139,1.0,300,normal,"(200, 1000, 1000, 1000)",[[0.78333333 0.9        0.95       0.95       0.91666667]]
split,cube,0.96,7.415604473,0.568114834,667.425603,6.497128963,4.0,300,student,"(200, 1000, 1000, 1000)",999
split,cube,0.96,5.277162284,0.603351156,1161.644903,15.34877658,5.0,300,student,"(200, 1000, 1000, 1000)",999
split,cube,0.93,4.265793338,0.560614838,747.2079001,11.28520346,10.0,300,student,"(200, 1000, 1000, 1000)",999
split,cube,0.896666667,3.51980809,0.683095702,1569.405398,9.900698423,1000.0,300,student,"(200, 1000, 1000, 1000)",999
jackknife_plus,cube,0.923333333,4.879967918,0.715791387,1796.062622,28.87225747,4.0,300,student,"(200, 1000, 1000, 1000)",[[0.95       0.93333333 0.9        0.93333333 0.9       ]]
jackknife_plus,cube,0.94,4.408388895,0.668651761,1511.925191,38.309515,5.0,300,student,"(200, 1000, 1000, 1000)",[[0.91666667 0.98333333 0.91666667 0.91666667 0.96666667]]
jackknife_plus,cube,0.903333333,3.657152393,0.623306486,1093.041584,32.82550263,10.0,300,student,"(200, 1000, 1000, 1000)",[[0.88333333 0.98333333 0.93333333 0.86666667 0.85      ]]
jackknife_plus,cube,0.893333333,3.329354243,0.700243102,1835.143003,36.22838044,1000.0,300,student,"(200, 1000, 1000, 1000)",[[0.86666667 0.91666667 0.91666667 0.91666667 0.85      ]]
jackknife_plus_ab,cube,0.906666667,4.732938361,0.724354712,1953.544394,288.7358658,4.0,300,student,"(200, 1000, 1000, 1000)",[[0.91666667 0.88333333 0.95       0.85       0.93333333]]
jackknife_plus_ab,cube,0.926666667,4.178552877,0.685927478,1607.449135,310.0277178,5.0,300,student,"(200, 1000, 1000, 1000)",[[0.95       0.91666667 0.95       0.9        0.91666667]]
jackknife_plus_ab,cube,0.873333333,3.469903276,0.642593044,1250.597022,274.145787,10.0,300,student,"(200, 1000, 1000, 1000)",[[0.93333333 0.96666667 0.88333333 0.78333333 0.8       ]]
jackknife_plus_ab,cube,0.856666667,3.100859762,0.720814175,1989.144584,278.2082996,1000.0,300,student,"(200, 1000, 1000, 1000)",[[0.9        0.86666667 0.83333333 0.86666667 0.81666667]]
cqr,cube,0.893333333,5.523673068,0.678302505,1427.669961,0.072003365,4.0,300,student,"(200, 1000, 1000, 1000)",[[0.73333333 0.88333333 0.91666667 1.         0.93333333]]
cqr,cube,0.896666667,4.323865361,0.675005855,1539.293879,0.067003489,5.0,300,student,"(200, 1000, 1000, 1000)",[[0.8        0.93333333 0.86666667 0.93333333 0.95      ]]
cqr,cube,0.913333333,4.012080807,0.586748101,1125.55918,0.05900383,10.0,300,student,"(200, 1000, 1000, 1000)",[[0.83333333 0.9        0.95       0.96666667 0.91666667]]
cqr,cube,0.88,3.709422962,0.666023556,1540.818845,0.061002731,1000.0,300,student,"(200, 1000, 1000, 1000)",[[0.83333333 0.78333333 0.85       0.95       0.98333333]]
