strategy,data_name,coverage,mean_width,cwc,mwi,total_time,noise_std,num_samples,noise_type,layer_size,ssc,cv_size,optimiser,bagging_fraction,normalised_mean_width,num_features
split_resid_norm,linear_multi,0.986666667,0.016329026,0.955700186,514.3342803,13.5508213,0.5,300,normal,"(400, 2000)",[[0.93333333 1.         1.         1.         1.        ]],50,adam,1,0.044292636,3
split_resid_norm,linear_multi,0.963333333,0.015240533,0.958656068,517.5207665,15.94230771,1,300,normal,"(400, 2000)",[[0.95       0.96666667 0.91666667 0.98333333 1.        ]],50,adam,1,0.041340087,3
jackknife_plus_ab,linear_multi,0.916666667,0.008765497,0.976223236,536.8973985,197.3920245,0,300,normal,"(400, 2000)",[[0.98333333 1.         0.95       0.98333333 0.66666667]],50,adam,1,0.023776492,3
jackknife_plus_ab,linear_multi,0.913333333,0.00494462,0.986587497,546.3829953,264.0589087,0.2,300,normal,"(400, 2000)",[[0.95       0.93333333 0.93333333 0.85       0.9       ]],50,adam,1,0.013412327,3
jackknife_plus_ab,linear_multi,0.906666667,0.00611382,0.983416164,543.5925564,325.7047629,0.5,300,normal,"(400, 2000)",[[0.95       0.95       0.85       0.88333333 0.9       ]],50,adam,1,0.016583792,3
jackknife_plus_ab,linear_multi,0.946666667,0.009942853,0.973027801,529.7571343,461.5204725,1,300,normal,"(400, 2000)",[[0.98333333 1.         0.96666667 0.96666667 0.81666667]],50,adam,1,0.02697008,3
split,linear_multi,0.98,0.02039235,0.985727869,1746.03516,8.090241194,0,300,normal,"(400, 2000)",999,50,adam,1,0.014265822,5
split,linear_multi,0.893333333,0.015886097,0.988886561,1759.440941,9.446404696,0.2,300,normal,"(400, 2000)",999,50,adam,1,0.011113395,5
split,linear_multi,0.873333333,0.011166911,0.992187288,1772.633453,13.8218708,0.5,300,normal,"(400, 2000)",999,50,adam,1,0.007812007,5
split,linear_multi,0.963333333,0.034989975,0.975518242,1703.330436,19.1168673,1,300,normal,"(400, 2000)",999,50,adam,1,0.024477845,5
split_resid_norm,linear_multi,0.903333333,4.938652311,-2.454919923,988.8129383,7.779014111,0,300,normal,"(400, 2000)",[[0.53333333 0.98333333 1.         1.         1.        ]],50,adam,1,3.454919951,5
split_resid_norm,linear_multi,0.933333333,7.145660704,-3.998866539,751.8468613,8.930863857,0.2,300,normal,"(400, 2000)",[[0.66666667 1.         1.         1.         1.        ]],50,adam,1,4.998870982,5
split_resid_norm,linear_multi,0.993333333,190.4392849,-132.2239557,578.9410585,14.05769396,0.5,300,normal,"(400, 2000)",[[0.96666667 1.         1.         1.         1.        ]],50,adam,1,133.2251075,5
split_resid_norm,linear_multi,0.87,3.703001131,-1.590497287,949.3595184,20.10551071,1,300,normal,"(400, 2000)",[[0.35 1.   1.   1.   1.  ]],50,adam,1,2.590498718,5
jackknife_plus_ab,linear_multi,0.906666667,0.015378332,0.989241777,1759.158272,249.3347337,0,300,normal,"(400, 2000)",[[0.96666667 0.96666667 0.9        0.9        0.8       ]],50,adam,1,0.010758179,5
jackknife_plus_ab,linear_multi,0.913333333,0.015754626,0.988978402,1758.718583,264.0293722,0.2,300,normal,"(400, 2000)",[[0.91666667 0.96666667 0.95       0.86666667 0.86666667]],50,adam,1,0.011021422,5
jackknife_plus_ab,linear_multi,0.923333333,0.013222881,0.990749165,1766.338591,364.3253129,0.5,300,normal,"(400, 2000)",[[0.96666667 1.         0.9        0.93333333 0.81666667]],50,adam,1,0.009250296,5
jackknife_plus_ab,linear_multi,0.92,0.016104552,0.988733386,1758.990444,488.914803,1,300,normal,"(400, 2000)",[[0.96666667 0.95       0.95       0.9        0.83333333]],50,adam,1,0.011266219,5
split,linear_multi,0.99,0.121620271,0.958704688,3670.564101,11.40281057,0,300,normal,"(400, 2000)",999,50,adam,1,0.041287547,10
split,linear_multi,0.97,0.076995757,0.973856774,3788.39064,11.22020555,0.2,300,normal,"(400, 2000)",999,50,adam,1,0.026138455,10
split,linear_multi,0.99,0.095821191,0.967462867,3742.880482,12.81365514,0.5,300,normal,"(400, 2000)",999,50,adam,1,0.032529297,10
split,linear_multi,0.99,0.09366608,0.968194476,3746.293242,11.88140774,1,300,normal,"(400, 2000)",999,50,adam,1,0.031797682,10
split_resid_norm,linear_multi,0.91,1.158249222,0.606798471,2688.661209,11.45839977,0,300,normal,"(400, 2000)",[[0.58333333 0.96666667 1.         1.         1.        ]],50,adam,1,0.393201468,10
split_resid_norm,linear_multi,0.823333333,0.117187299,0.960211711,3706.660252,14.89511323,0.2,300,normal,"(400, 2000)",[[0.43333333 0.73333333 0.96666667 0.98333333 1.        ]],50,adam,1,0.039782645,10
split_resid_norm,linear_multi,0.863333333,9.002206445,-2.056058679,2149.502581,12.73285818,0.5,300,normal,"(400, 2000)",[[0.33333333 0.98333333 1.         1.         1.        ]],50,adam,1,3.056061443,10
split_resid_norm,linear_multi,0.97,0.90130125,0.694023612,2651.621013,12.13947248,1,300,normal,"(400, 2000)",[[0.86666667 0.98333333 1.         1.         1.        ]],50,adam,1,0.305972987,10
jackknife_plus_ab,linear_multi,0.903333333,0.056904363,0.980682144,3846.616266,347.2501628,0,300,normal,"(400, 2000)",[[1.         0.96666667 0.93333333 0.93333333 0.68333333]],50,adam,1,0.019317845,10
jackknife_plus_ab,linear_multi,0.913333333,0.061761364,0.97903313,3827.347105,328.4115522,0.2,300,normal,"(400, 2000)",[[0.98333333 1.         0.95       0.85       0.78333333]],50,adam,1,0.020966696,10
jackknife_plus_ab,linear_multi,0.903333333,0.057635704,0.980433869,3839.236207,338.6068568,0.5,300,normal,"(400, 2000)",[[0.93333333 0.93333333 1.         0.91666667 0.73333333]],50,adam,1,0.01956612,10
jackknife_plus_ab,linear_multi,0.92,0.0627311,0.978703708,3823.67062,369.696563,1,300,normal,"(400, 2000)",[[1.         0.96666667 0.98333333 0.93333333 0.71666667]],50,adam,1,0.021295901,10
split,poly_multi,0.953333333,0.039385,0.986480682,3934.695801,11.77333379,0,300,normal,"(400, 2000)",999,50,adam,1,0.013516512,3
split,poly_multi,0.82,0.108250786,0.962843321,3789.586289,8.134217262,0.2,300,normal,"(400, 2000)",999,50,adam,1,0.037150516,3
split,poly_multi,0.94,0.056408245,0.980639722,3889.816144,10.2604444,0.5,300,normal,"(400, 2000)",999,50,adam,1,0.019358709,3
split,poly_multi,0.97,0.040567036,0.986072994,3936.39663,12.54288864,1,300,normal,"(400, 2000)",999,50,adam,1,0.013922175,3
split_resid_norm,poly_multi,0.963333333,0.057687328,0.980198392,3882.834966,11.36858296,0,300,normal,"(400, 2000)",[[0.83333333 0.98333333 1.         1.         1.        ]],50,adam,1,0.019797676,3
split_resid_norm,poly_multi,0.976666667,0.201719143,0.930766668,3426.537088,8.427001476,0.2,300,normal,"(400, 2000)",[[1.         0.98333333 0.95       0.96666667 0.98333333]],50,adam,1,0.069227861,3
split_resid_norm,poly_multi,0.92,0.037749838,0.987044263,3937.949041,11.5602622,0.5,300,normal,"(400, 2000)",[[0.7  0.95 0.95 1.   1.  ]],50,adam,1,0.012955342,3
split_resid_norm,poly_multi,0.893333333,0.070597613,0.975771608,3846.513665,13.2289567,1,300,normal,"(400, 2000)",[[0.55       0.91666667 1.         1.         1.        ]],50,adam,1,0.024228349,3
jackknife_plus_ab,poly_multi,0.903333333,0.035297572,0.987886238,3948.305021,299.4232717,0,300,normal,"(400, 2000)",[[0.98333333 1.         0.96666667 0.93333333 0.63333333]],50,adam,1,0.012113751,3
jackknife_plus_ab,poly_multi,0.913333333,0.047767718,0.983606453,3908.750811,281.2432742,0.2,300,normal,"(400, 2000)",[[0.98333333 0.98333333 0.96666667 0.96666667 0.66666667]],50,adam,1,0.016393372,3
jackknife_plus_ab,poly_multi,0.913333333,0.039931621,0.986295718,3931.287101,308.7847157,0.5,300,normal,"(400, 2000)",[[1.         0.93333333 0.95       0.95       0.73333333]],50,adam,1,0.013704107,3
jackknife_plus_ab,poly_multi,0.913333333,0.053825643,0.981527438,3890.196642,321.2302158,1,300,normal,"(400, 2000)",[[1.         1.         0.96666667 0.96666667 0.63333333]],50,adam,1,0.018472387,3
split,poly_multi,0.963333333,0.273844906,0.964436018,8989.968121,25.3534596,0,300,normal,"(400, 2000)",999,50,adam,1,0.035560113,5
split,poly_multi,0.946666667,0.20224561,0.973735288,9232.224107,26.2798841,0.2,300,normal,"(400, 2000)",999,50,adam,1,0.026262591,5
split,poly_multi,0.983333333,0.349224103,0.954644896,8824.336675,23.91192627,0.5,300,normal,"(400, 2000)",999,50,adam,1,0.045348474,5
split,poly_multi,0.986666667,0.329974556,0.957143985,8839.822216,22.77498651,1,300,normal,"(400, 2000)",999,50,adam,1,0.042848825,5
split_resid_norm,poly_multi,0.98,0.898286281,0.883347437,7522.90926,27.56132269,0,300,normal,"(400, 2000)",[[0.9 1.  1.  1.  1. ]],50,adam,1,0.116646909,5
split_resid_norm,poly_multi,0.986666667,1.9043E+11,-24728154178,1.9043E+11,21.65948796,0.2,300,normal,"(400, 2000)",[[0.93333333 1.         1.         1.         1.        ]],50,adam,1,24728339916,5
split_resid_norm,poly_multi,0.896666667,101.139919,-12.13351777,4437.597805,21.0307734,0.5,300,normal,"(400, 2000)",[[0.48333333 1.         1.         1.         1.        ]],50,adam,1,13.13351791,5
split_resid_norm,poly_multi,0.973333333,1.336612934,0.826429766,6852.519279,24.29838538,1,300,normal,"(400, 2000)",[[0.88333333 0.98333333 1.         1.         1.        ]],50,adam,1,0.17356579,5
jackknife_plus_ab,poly_multi,0.913333333,0.171800284,0.977690711,9296.907603,691.9314711,0,300,normal,"(400, 2000)",[[1.         0.95       0.98333333 0.93333333 0.7       ]],50,adam,1,0.022309115,5
jackknife_plus_ab,poly_multi,0.906666667,0.16627558,0.978408251,9306.302254,701.7508998,0.2,300,normal,"(400, 2000)",[[0.98333333 1.         0.91666667 0.9        0.73333333]],50,adam,1,0.021591705,5
jackknife_plus_ab,poly_multi,0.913333333,0.172291565,0.977626916,9295.973694,673.2120543,0.5,300,normal,"(400, 2000)",[[1.         0.96666667 0.91666667 0.95       0.73333333]],50,adam,1,0.022372911,5
jackknife_plus_ab,poly_multi,0.92,0.196458587,0.974488493,9200.282516,661.2644351,1,300,normal,"(400, 2000)",[[1.         1.         0.91666667 0.95       0.73333333]],50,adam,1,0.025511118,5
split,poly_multi,0.966666667,3.899349168,0.798609705,12793.37618,12.51844025,0,300,normal,"(400, 2000)",999,50,adam,1,0.201386746,10
split,poly_multi,0.89,5.552732401,0.713222146,6626.33274,2.842246294,0.2,300,normal,"(400, 2000)",999,50,adam,1,0.286777783,10
split,poly_multi,0.95,5.741563352,0.703468049,7032.145786,4.760421515,0.5,300,normal,"(400, 2000)",999,50,adam,1,0.296530193,10
split,poly_multi,0.98,6.040701902,0.688016021,8514.311984,10.41399074,1,300,normal,"(400, 2000)",999,50,adam,1,0.311979576,10
split_resid_norm,poly_multi,0.8,15.60710268,0.193949798,5728.644357,2.921307564,0,300,normal,"(400, 2000)",[[0.35 0.65 1.   1.   1.  ]],50,adam,1,0.806048263,10
split_resid_norm,poly_multi,0.95,18005.42043,-928.9100486,19880.18847,7.310642958,0.2,300,normal,"(400, 2000)",[[0.75 1.   1.   1.   1.  ]],50,adam,1,929.9123709,10
split_resid_norm,poly_multi,0.936666667,12.91453924,0.333012083,7095.656005,12.55044389,0.5,300,normal,"(400, 2000)",[[0.68333333 1.         1.         1.         1.        ]],50,adam,1,0.666987469,10
split_resid_norm,poly_multi,0.966666667,1405.878441,-71.60802542,3285.589345,7.23350811,1,300,normal,"(400, 2000)",[[0.83333333 1.         1.         1.         1.        ]],50,adam,1,72.60834368,10
jackknife_plus_ab,poly_multi,0.906666667,4.488313127,0.768195442,8962.41365,292.5624688,0,300,normal,"(400, 2000)",[[0.95       0.93333333 0.95       0.91666667 0.78333333]],50,adam,1,0.231804523,10
jackknife_plus_ab,poly_multi,0.91,3.899825396,0.798588579,10487.94975,386.381341,0.2,300,normal,"(400, 2000)",[[0.96666667 0.96666667 0.95       0.96666667 0.7       ]],50,adam,1,0.201411341,10
jackknife_plus_ab,poly_multi,0.906666667,4.376993039,0.773944707,9139.501949,305.7719419,0.5,300,normal,"(400, 2000)",[[1.         0.95       0.95       0.95       0.68333333]],50,adam,1,0.226055259,10
jackknife_plus_ab,poly_multi,0.9,3.796429998,0.803928643,10741.9508,366.2875729,1,300,normal,"(400, 2000)",[[1.         0.98333333 0.93333333 0.91666667 0.66666667]],50,adam,1,0.196071357,10
split,non_linear_multi,0.98,0.008764453,0.975321021,515.0648945,14.12800288,0,300,normal,"(400, 2000)",999,50,adam,1,0.024672736,3
split,non_linear_multi,0.876666667,0.004120554,0.988399726,529.2524277,14.5847106,0.2,300,normal,"(400, 2000)",999,50,adam,1,0.011599736,3
split,non_linear_multi,0.913333333,0.003986769,0.988776706,529.0472279,15.40791297,0.5,300,normal,"(400, 2000)",999,50,adam,1,0.011223119,3
split,non_linear_multi,0.936666667,0.005474115,0.984588541,525.5850277,15.57354164,1,300,normal,"(400, 2000)",999,50,adam,1,0.015410135,3
split_resid_norm,non_linear_multi,0.99,0.048985306,0.8620949,414.3347864,14.12445402,0,300,normal,"(400, 2000)",[[0.95 1.   1.   1.   1.  ]],50,adam,1,0.137898117,3
split_resid_norm,non_linear_multi,0.906666667,0.01763514,0.950355427,490.0571867,16.67759037,0.2,300,normal,"(400, 2000)",[[0.6        0.95       0.98333333 1.         1.        ]],50,adam,1,0.04964453,3
split_resid_norm,non_linear_multi,0.93,0.041946623,0.881915628,434.9064982,14.61875963,0.5,300,normal,"(400, 2000)",[[0.68333333 0.96666667 1.         1.         1.        ]],50,adam,1,0.118083578,3
split_resid_norm,non_linear_multi,0.773333333,0.011206863,0.968436117,510.1529423,13.71001816,1,300,normal,"(400, 2000)",[[0.3        0.65       0.93333333 0.98333333 1.        ]],50,adam,1,0.031548345,3
jackknife_plus_ab,non_linear_multi,0.926666667,0.004353659,0.98774335,528.2893998,406.5886023,0,300,normal,"(400, 2000)",[[0.96666667 1.         0.9        0.98333333 0.78333333]],50,adam,1,0.012255948,3
jackknife_plus_ab,non_linear_multi,0.933333333,0.006389159,0.982012843,522.5397882,392.7575154,0.2,300,normal,"(400, 2000)",[[0.98333333 0.98333333 0.98333333 0.91666667 0.8       ]],50,adam,1,0.017986066,3
jackknife_plus_ab,non_linear_multi,0.92,0.004543814,0.987208354,527.5819592,409.8338125,0.5,300,normal,"(400, 2000)",[[1.         0.98333333 0.91666667 0.86666667 0.83333333]],50,adam,1,0.012791251,3
jackknife_plus_ab,non_linear_multi,0.916666667,0.004290879,0.987920508,528.3544464,414.5905511,1,300,normal,"(400, 2000)",[[0.98333333 0.98333333 0.91666667 0.91666667 0.78333333]],50,adam,1,0.012079217,3
split,non_linear_multi,0.993333333,0.051783335,0.966663769,1859.484964,19.5703907,0,300,normal,"(400, 2000)",999,50,adam,1,0.03332781,5
split,non_linear_multi,0.966666667,0.043158069,0.9722191,1885.858813,18.22131181,0.2,300,normal,"(400, 2000)",999,50,adam,1,0.027776579,5
split,non_linear_multi,0.943333333,0.031314834,0.9798439,1917.960432,18.70329142,0.5,300,normal,"(400, 2000)",999,50,adam,1,0.02015426,5
split,non_linear_multi,0.953333333,0.033329916,0.978546047,1912.130007,19.58997011,1,300,normal,"(400, 2000)",999,50,adam,1,0.02145117,5
split_resid_norm,non_linear_multi,0.936666667,8.566024662,-4.513096537,900.1443547,20.14021683,0,300,normal,"(400, 2000)",[[0.68333333 1.         1.         1.         1.        ]],50,adam,1,5.513102605,5
split_resid_norm,non_linear_multi,0.903333333,0.831896355,0.464590614,1249.067069,18.73761559,0.2,300,normal,"(400, 2000)",[[0.56666667 0.95       1.         1.         1.        ]],50,adam,1,0.535409381,5
split_resid_norm,non_linear_multi,0.98,394290.9832,-253763.473,394505.4275,20.57987785,0.5,300,normal,"(400, 2000)",[[0.9 1.  1.  1.  1. ]],50,adam,1,253766.0971,5
split_resid_norm,non_linear_multi,0.966666667,4.032862794,-1.595547703,808.3543208,18.07651782,1,300,normal,"(400, 2000)",[[0.83333333 1.         1.         1.         1.        ]],50,adam,1,2.595554794,5
jackknife_plus_ab,non_linear_multi,0.91,0.022623018,0.985439703,1942.709178,501.673733,0,300,normal,"(400, 2000)",[[0.91666667 0.91666667 0.85       1.         0.86666667]],50,adam,1,0.014560199,5
jackknife_plus_ab,non_linear_multi,0.91,0.021800597,0.985969014,1944.979568,509.1307371,0.2,300,normal,"(400, 2000)",[[0.88333333 0.96666667 0.91666667 0.95       0.83333333]],50,adam,1,0.014030887,5
jackknife_plus_ab,non_linear_multi,0.906666667,0.022162961,0.985735851,1943.55486,518.1455588,0.5,300,normal,"(400, 2000)",[[0.95       0.93333333 0.95       0.91666667 0.78333333]],50,adam,1,0.014264105,5
jackknife_plus_ab,non_linear_multi,0.906666667,0.021726667,0.98601665,1944.433982,521.8772671,1,300,normal,"(400, 2000)",[[0.93333333 0.93333333 0.93333333 0.93333333 0.8       ]],50,adam,1,0.013983306,5
split,non_linear_multi,0.98,0.311799694,0.899187746,3287.923848,23.54424357,0,300,normal,"(400, 2000)",999,50,adam,1,0.100806499,10
split,non_linear_multi,0.973333333,0.154087441,0.950177601,3728.597195,28.64783025,0.2,300,normal,"(400, 2000)",999,50,adam,1,0.049817289,10
split,non_linear_multi,0.946666667,0.118766895,0.961599937,3806.86047,28.46517467,0.5,300,normal,"(400, 2000)",999,50,adam,1,0.038397969,10
split,non_linear_multi,0.97,0.193560878,0.937416145,3610.059635,25.04844713,1,300,normal,"(400, 2000)",999,50,adam,1,0.062579261,10
split_resid_norm,non_linear_multi,0.89,0.648194181,0.790435295,2985.585246,30.06596422,0,300,normal,"(400, 2000)",[[0.58333333 0.9        0.96666667 1.         1.        ]],50,adam,1,0.209564626,10
split_resid_norm,non_linear_multi,0.896666667,0.225346449,0.927144284,3541.250326,28.4573667,0.2,300,normal,"(400, 2000)",[[0.63333333 0.85       1.         1.         1.        ]],50,adam,1,0.072855705,10
split_resid_norm,non_linear_multi,0.94,0.276056987,0.910747851,3415.636849,29.76634526,0.5,300,normal,"(400, 2000)",[[0.78333333 0.91666667 1.         1.         1.        ]],50,adam,1,0.089250692,10
split_resid_norm,non_linear_multi,0.956666667,68.36506335,-21.10272076,1173.118371,26.74932408,1,300,normal,"(400, 2000)",[[0.78333333 1.         1.         1.         1.        ]],50,adam,1,22.10278853,10
jackknife_plus_ab,non_linear_multi,0.92,0.114600515,0.962948659,3825.923288,780.4616816,0,300,normal,"(400, 2000)",[[0.98333333 1.         0.93333333 0.93333333 0.75      ]],50,adam,1,0.037050956,10
jackknife_plus_ab,non_linear_multi,0.913333333,0.130248997,0.957889636,3789.965785,747.9181597,0.2,300,normal,"(400, 2000)",[[1.         1.         0.98333333 0.9        0.68333333]],50,adam,1,0.042110193,10
jackknife_plus_ab,non_linear_multi,0.926666667,0.116924301,0.962197068,3824.782108,783.0998211,0.5,300,normal,"(400, 2000)",[[1.         0.98333333 0.93333333 0.96666667 0.75      ]],50,adam,1,0.037802248,10
jackknife_plus_ab,non_linear_multi,0.93,0.117780061,0.961920214,3820.093014,784.3425436,1,300,normal,"(400, 2000)",[[0.96666667 0.96666667 0.98333333 0.93333333 0.8       ]],50,adam,1,0.03807892,10
split,linear_multi,0.93,0.003285091,0.991088268,551.2907486,88.18502665,0,300,normal,"(400, 2000, 2000, 2000)",999,50,adam,1,0.00891084,3
split,linear_multi,0.943333333,0.005699058,0.984539403,545.3408332,85.93716812,0.2,300,normal,"(400, 2000, 2000, 2000)",999,50,adam,1,0.015458748,3
split,linear_multi,0.85,0.003283812,0.991090151,551.6298421,107.6198373,0.5,300,normal,"(400, 2000, 2000, 2000)",999,50,adam,1,0.008907372,3
split,linear_multi,0.8,0.027547528,0.925267822,500.8569745,85.27049923,1,300,normal,"(400, 2000, 2000, 2000)",999,50,adam,1,0.074722925,3
split_resid_norm,linear_multi,0.946666667,0.016421002,0.955455798,515.203208,84.28108406,0,300,normal,"(400, 2000, 2000, 2000)",[[0.76666667 0.96666667 1.         1.         1.        ]],50,adam,1,0.044542121,3
split_resid_norm,linear_multi,0.98,0.00852423,0.976871695,535.6381901,78.30058861,0.2,300,normal,"(400, 2000, 2000, 2000)",[[0.98333333 0.95       0.98333333 0.98333333 1.        ]],50,adam,1,0.023122053,3
split_resid_norm,linear_multi,0.966666667,0.044121565,0.880315932,452.0881024,110.7469356,0.5,300,normal,"(400, 2000, 2000, 2000)",[[0.83333333 1.         1.         1.         1.        ]],50,adam,1,0.119680156,3
split_resid_norm,linear_multi,0.95,0.01844177,0.949974153,508.478198,109.4515915,1,300,normal,"(400, 2000, 2000, 2000)",[[0.76666667 0.98333333 1.         1.         1.        ]],50,adam,1,0.050023472,3
jackknife_plus_ab,linear_multi,0.92,0.003044201,0.991742179,552.2220813,2137.577569,0,300,normal,"(400, 2000, 2000, 2000)",[[0.96666667 0.96666667 0.96666667 0.95       0.75      ]],50,adam,1,0.008257424,3
jackknife_plus_ab,linear_multi,0.913333333,0.003552326,0.990364108,551.2286026,2050.137598,0.2,300,normal,"(400, 2000, 2000, 2000)",[[0.96666667 0.91666667 0.91666667 0.9        0.86666667]],50,adam,1,0.009635716,3
jackknife_plus_ab,linear_multi,0.923333333,0.003688633,0.989994009,550.332964,2702.870314,0.5,300,normal,"(400, 2000, 2000, 2000)",[[0.96666667 0.98333333 0.93333333 0.96666667 0.76666667]],50,adam,1,0.010005452,3
jackknife_plus_ab,linear_multi,0.923333333,0.00804669,0.978172747,535.8047622,2287.7962,1,300,normal,"(400, 2000, 2000, 2000)",[[1.         0.96666667 0.95       0.95       0.75      ]],50,adam,1,0.02182672,3
split,linear_multi,0.976666667,0.021007386,0.985298127,1743.939716,83.28129816,0,300,normal,"(400, 2000, 2000, 2000)",999,50,adam,1,0.014696082,5
split,linear_multi,0.943333333,0.018926061,0.986758092,1750.438961,76.94921851,0.2,300,normal,"(400, 2000, 2000, 2000)",999,50,adam,1,0.013240055,5
split,linear_multi,0.93,0.015249552,0.989331021,1758.890552,72.67528033,0.5,300,normal,"(400, 2000, 2000, 2000)",999,50,adam,1,0.010668089,5
split,linear_multi,0.89,0.018717683,0.986905621,1751.237306,101.1043904,1,300,normal,"(400, 2000, 2000, 2000)",999,50,adam,1,0.01309428,5
split_resid_norm,linear_multi,0.88,0.037569804,0.973717002,1699.091109,82.13286591,0,300,normal,"(400, 2000, 2000, 2000)",[[0.55       0.86666667 0.98333333 1.         1.        ]],50,adam,1,0.026282608,5
split_resid_norm,linear_multi,0.96,0.234763643,0.835764009,1297.975292,76.46026707,0.2,300,normal,"(400, 2000, 2000, 2000)",[[0.81666667 0.98333333 1.         1.         1.        ]],50,adam,1,0.164232982,5
split_resid_norm,linear_multi,0.926666667,4.68651E+13,-3.27853E+13,4.68651E+13,51.77109361,0.5,300,normal,"(400, 2000, 2000, 2000)",[[0.63333333 1.         1.         1.         1.        ]],50,adam,1,3.27853E+13,5
split_resid_norm,linear_multi,0.98,15.17127274,-9.613265664,620.5898435,102.7444897,1,300,normal,"(400, 2000, 2000, 2000)",[[0.9 1.  1.  1.  1. ]],50,adam,1,10.61332719,5
jackknife_plus_ab,linear_multi,0.9,0.014475046,0.98987373,1760.911706,2273.802898,0,300,normal,"(400, 2000, 2000, 2000)",[[0.93333333 0.93333333 0.95       0.85       0.83333333]],50,adam,1,0.01012627,5
jackknife_plus_ab,linear_multi,0.916666667,0.014573301,0.98980472,1760.641572,2256.21988,0.2,300,normal,"(400, 2000, 2000, 2000)",[[0.95       0.9        0.91666667 0.93333333 0.88333333]],50,adam,1,0.010195005,5
jackknife_plus_ab,linear_multi,0.926666667,0.01296765,0.990927551,1766.894942,1967.442761,0.5,300,normal,"(400, 2000, 2000, 2000)",[[0.93333333 0.95       0.91666667 0.96666667 0.86666667]],50,adam,1,0.009071744,5
jackknife_plus_ab,linear_multi,0.956666667,0.041220114,0.971160635,1650.461948,2752.888003,1,300,normal,"(400, 2000, 2000, 2000)",[[1.         1.         1.         0.98333333 0.8       ]],50,adam,1,0.028836247,5
split,linear_multi,0.986666667,0.12800128,0.956539049,3648.633265,188.9660904,0,300,normal,"(400, 2000, 2000, 2000)",999,50,adam,1,0.043453767,10
split,linear_multi,0.986666667,0.110048565,0.962633576,3709.842692,105.8940136,0.2,300,normal,"(400, 2000, 2000, 2000)",999,50,adam,1,0.037359194,10
split,linear_multi,0.99,0.095773565,0.967479034,3743.590823,115.3285663,0.5,300,normal,"(400, 2000, 2000, 2000)",999,50,adam,1,0.032513129,10
split,linear_multi,0.986666667,0.119742866,0.959342587,3669.525799,138.5758924,1,300,normal,"(400, 2000, 2000, 2000)",999,50,adam,1,0.040650207,10
split_resid_norm,linear_multi,0.99,11.0754412,-2.759859072,1244.518419,177.5891154,0,300,normal,"(400, 2000, 2000, 2000)",[[0.95 1.   1.   1.   1.  ]],50,adam,1,3.759881427,10
split_resid_norm,linear_multi,0.98,947301.8725,-321586.1817,947725.9002,116.397249,0.2,300,normal,"(400, 2000, 2000, 2000)",[[0.9 1.  1.  1.  1. ]],50,adam,1,321589.2398,10
split_resid_norm,linear_multi,0.976666667,0.588615454,0.800172619,2865.584228,107.6576996,0.5,300,normal,"(400, 2000, 2000, 2000)",[[0.88333333 1.         1.         1.         1.        ]],50,adam,1,0.199822677,10
split_resid_norm,linear_multi,0.98,28.80228358,-8.777718734,1033.679223,103.2120576,1,300,normal,"(400, 2000, 2000, 2000)",[[0.9 1.  1.  1.  1. ]],50,adam,1,9.777774912,10
jackknife_plus_ab,linear_multi,0.926666667,0.062761277,0.978693159,3819.505357,4434.482659,0,300,normal,"(400, 2000, 2000, 2000)",[[1.         1.         0.96666667 0.96666667 0.7       ]],50,adam,1,0.021306145,10
jackknife_plus_ab,linear_multi,0.936666667,0.054140112,0.981619241,3849.520524,2589.015765,0.2,300,normal,"(400, 2000, 2000, 2000)",[[1.         1.         0.96666667 0.96666667 0.75      ]],50,adam,1,0.018379439,10
jackknife_plus_ab,linear_multi,0.93,0.058512518,0.980135338,3832.828351,2633.078839,0.5,300,normal,"(400, 2000, 2000, 2000)",[[0.95       1.         0.98333333 0.96666667 0.75      ]],50,adam,1,0.01986378,10
jackknife_plus_ab,linear_multi,0.923333333,0.063085349,0.978583306,3818.411447,3263.809421,1,300,normal,"(400, 2000, 2000, 2000)",[[0.98333333 0.98333333 0.96666667 0.96666667 0.71666667]],50,adam,1,0.021416161,10
split,poly_multi,0.92,0.034118293,0.98829057,3952.728404,86.35722899,0,300,normal,"(400, 2000, 2000, 2000)",999,50,adam,1,0.011709035,3
split,poly_multi,0.916666667,0.040101201,0.986237421,3934.890349,93.56615758,0.2,300,normal,"(400, 2000, 2000, 2000)",999,50,adam,1,0.013762305,3
split,poly_multi,0.866666667,0.031461449,0.989201667,3962.658354,98.39269018,0.5,300,normal,"(400, 2000, 2000, 2000)",999,50,adam,1,0.010797234,3
split,poly_multi,0.956666667,0.032330747,0.988901257,3961.334317,83.37909985,1,300,normal,"(400, 2000, 2000, 2000)",999,50,adam,1,0.011095568,3
split_resid_norm,poly_multi,0.993333333,0.06677591,0.977074708,3859.06021,86.50311589,0,300,normal,"(400, 2000, 2000, 2000)",[[0.98333333 0.98333333 1.         1.         1.        ]],50,adam,1,0.022916781,3
split_resid_norm,poly_multi,0.973333333,0.070064625,0.975949319,3853.360807,96.10050154,0.2,300,normal,"(400, 2000, 2000, 2000)",[[0.95       0.93333333 0.98333333 1.         1.        ]],50,adam,1,0.024045433,3
split_resid_norm,poly_multi,0.9,0.110362152,0.962124885,3742.307234,101.8559175,0.5,300,normal,"(400, 2000, 2000, 2000)",[[0.6 0.9 1.  1.  1. ]],50,adam,1,0.037875115,3
